id,rh98
309,1268.9215162206285
310,438.3315270297029
311,1859.5991094149285
312,708.8931223578446
313,2084.4280333986417
314,1595.7241279650907
315,1554.9156632104566
316,2876.8741589523283
317,554.2154532131638
318,2190.2327391384024
319,711.0459933064087
320,839.3846297784402
321,1103.3514731665962
322,524.8931959924751
323,2212.5753597742823
324,1636.8408772987182
325,2886.175099102722
326,1965.8375572133425
327,3145.366830309428
328,1756.8043305066155
329,1358.8630064268073
330,2144.853914147508
331,1821.8261998770336
332,2315.9908426887328
333,880.2484871170475
334,1213.1251749299206
335,2021.442877556986
336,827.7235042492938
337,2028.1481420112996
338,2232.156029291959
339,3029.615912899496
340,1559.9027167180254
341,2306.505050016736
342,2564.2398751139553
343,2162.58156840565
344,952.8850706842234
345,1570.8907487944025
346,737.3151040025386
347,2257.4086486057236
348,2771.205141104041
349,1923.1712374798662
350,1704.0064456943771
351,1150.9049857366363
352,2577.2547547111258
353,1982.5967537449696
354,2131.384825667939
355,2860.54447784786
356,982.9987917013241
357,1692.026859903923
358,690.5169234671881
359,1347.692155400427
360,3071.1773123589232
361,2275.1792571986102
362,2916.0852359831706
363,2962.618826579594
364,2085.96108031088
365,695.110150225522
366,1277.710640843431
367,2216.4796993448995
368,1909.0979938278072
369,1739.971699591908
370,2516.3222667499535
371,1659.9009918575337
372,835.6957883120026
373,1627.8023200937555
374,1754.36947068918
375,2215.148200313416
376,2499.0033785004457
377,315.9040707039148
378,623.5990407225817
379,1685.36912063875
380,1070.9750813123023
381,2004.7060100002034
382,579.9336025457206
383,2278.655816656936
384,2151.146323389299
385,1814.2247163368688
386,1634.091574114919
387,3572.995314493566
388,362.8818441173123
389,2032.5531972070921
390,1941.1678335963065
391,3185.807929233547
392,2879.0415732842057
393,2010.9294570946065
394,1902.3416521521058
395,372.25499708988275
396,1654.4911241195189
397,1997.664721036157
398,1912.8661211108395
399,1551.3564924869702
400,547.4134057390031
401,2538.350690687664
402,1602.454873819087
403,2703.1954079613397
404,2316.31218139209
405,1648.1129544094078
406,1621.6337285680993
407,886.5877673541236
408,600.8635904518372
409,431.40578611183724
410,2237.9122001292735
411,1926.7391347660664
412,2124.0365463364624
413,1263.706939652805
414,3025.2188506372463
415,1612.3355312287883
416,2100.1949840065254
417,2312.3572970718665
418,2067.074733132185
419,1443.602711919184
420,633.9158958895725
421,2090.6068697524756
422,2072.5931067090573
423,1892.6599701876353
424,1922.7430979223966
425,1088.381263691203
426,1260.8200041452953
427,920.9777707374129
428,842.734274040772
429,1259.9857295016036
430,2148.1380794037505
431,1481.043672201983
432,2039.602109646493
433,1620.2291679518326
434,981.1714952542538
435,2435.601089953088
436,1595.9437754555827
437,2284.4680096692896
438,1409.784640664957
439,2030.3840509341544
440,2266.480549321353
441,1909.6651485937832
442,2515.8802214458074
443,2371.5582714411894
444,1992.3377656136834
445,2319.6673183613298
446,3503.512393677356
447,401.7818882039263
448,1993.5357312091983
449,1265.552681248581
450,2247.897208627085
451,2554.087808938687
452,1932.153048841765
453,1723.3100521295128
454,922.0512615176943
455,1340.004327306594
456,2390.5579913972633
457,1900.0299265556343
458,2154.802513313306
459,1151.0967258222092
460,1977.40824027494
461,1153.7375249224153
462,2090.076439116656
463,2416.362920026151
464,1775.0769816969973
465,2522.095736947586
466,2378.30323829549
467,1675.3935654709267
468,1338.0847107345048
469,1983.7615095615972
470,1942.079553454725
471,1846.9163892628126
472,2055.850529805313
473,917.1227843051277
474,1523.5348204575378
475,1924.475640586854
476,315.8189792539316
477,1556.1004884078031
478,1585.8456778450852
479,2360.2332039248413
480,2441.903088668831
481,827.1644695876929
482,356.5876121943409
483,1637.520438024146
484,2217.0958800308103
485,1373.3682691579688
486,273.26533025418223
487,2270.370086843901
488,1160.7963184008663
489,819.3513277434283
490,784.2854710029322
491,964.8618679504482
492,1208.2968212786652
493,1870.8353826549971
494,781.1863149620368
495,2339.7586503592397
496,663.9379173217991
497,1945.6495198293019
498,433.5570537363281
499,2186.963474291467
500,1670.2114624737424
501,517.1741385539033
502,552.1535137546028
503,1770.1995866222164
504,1039.262600566957
505,2762.5942079493766
506,376.76399881681385
507,2529.0025249853516
508,2290.4972694072962
509,1217.639538268661
510,1021.6885531699476
511,2273.242453819903
512,2382.409933561141
513,929.9134362538097
514,2417.9696969738984
515,2076.8332654085534
516,3119.3620726017525
517,2414.3830172076614
518,2581.8715691438456
519,2060.12283431811
520,681.7238803497607
521,301.40722631436176
522,1480.2752446127733
523,2182.2107278222475
524,1367.7170545937115
525,2688.4117497781613
526,1836.346089216249
527,1338.2862180386428
528,1638.7676817511158
529,917.6085749945225
530,1601.8464894770595
531,2364.5516645430807
532,1201.9553208491152
533,1797.8888253729613
534,2235.9616857385527
535,2339.961379311999
536,1090.1256242328725
537,1516.444370291121
538,1036.2694259254945
539,2442.9201992669987
540,1159.7770975784313
541,1788.7660786617278
542,2401.1832868057722
543,1525.3130773884764
544,2517.496812379174
545,1510.4878729304648
546,375.78972511874997
547,2243.282377666504
548,2771.7334982283473
549,1702.1676250182604
550,1638.382580247422
551,2735.3555965864734
552,1418.1953285419631
553,1678.8655595278926
554,1440.695079725486
555,1842.1223402168816
556,2505.1023055379674
557,1428.775414142715
558,2085.739926044447
559,1873.7188150737327
560,1966.5455455817782
561,596.6797629275935
562,979.2317963574917
563,1474.9733475965504
564,2407.213029207935
565,1817.5587649183929
566,1982.0897769516828
567,2377.263251633255
568,2760.755907610873
569,2193.66736058743
570,609.7448221312198
571,1613.069919432504
572,1929.4470768461226
573,1786.0706242534075
574,876.3358159951224
575,2445.6122273685396
576,1489.652583656291
577,1968.8134670013603
578,1815.8222101751235
579,2697.206416511988
580,762.2740666890128
581,1955.8246443573034
582,1923.9054624523346
583,1751.1335181005813
584,1670.9990510803882
585,2130.749894838675
586,1629.45438245559
587,2276.8879387454667
588,1534.2747501986516
589,1768.509538131842
590,1804.28520066597
591,1199.9290305746904
592,2102.347812551954
593,2198.090399209692
594,415.7255488137267
595,2072.414490122477
596,3035.7687569918667
597,449.2586861120811
598,357.82760643323996
599,1508.0001835823143
600,2895.2734758016136
601,1612.445976079517
602,1733.9066553240743
603,1983.9653423977368
604,1082.287202678717
605,1973.4028899044429
606,1650.029964985341
607,1040.0943451678468
608,2643.637140020591
609,2830.9232639088405
610,257.6098317784038
611,2205.8054952508455
612,1857.79273720075
613,586.7452849366468
614,1719.2001474294364
615,2871.241324198676
616,2152.585240869783
617,1980.0309198175446
618,2527.9776084243904
619,2667.7977538079845
620,1923.7852736675181
621,2315.5032069526383
622,1145.3795001100427
623,1771.8950046717302
624,1670.8103451752543
625,1025.8370652682256
626,2077.666401340081
627,1757.9842987150478
628,2621.5940232075914
629,1652.6708567301937
630,1461.1314288150186
631,1728.3750653078896
632,2232.310609931802
633,2278.2954264918753
634,1487.97995752566
635,2883.978669982642
636,1377.470115304058
637,2174.5305843484834
638,3208.355904902895
639,1580.8330714351193
640,1426.5731102014545
641,2098.179835032698
642,1957.5671631313555
643,2835.150163593752
644,1892.5352403575132
645,1863.4966433201396
646,1147.6819685620935
647,2645.0681957112
648,883.2362765018992
649,2160.2639268797307
650,2772.541076411565
651,2370.6597636426086
652,1248.7567571777856
653,2492.9945563796823
654,1321.0068777727
655,2461.579385666658
656,1535.1304712862805
657,2229.235952641511
658,1161.4846824074887
659,2252.812928061679
660,2130.6512008886925
661,1959.8643585951036
662,1415.9149907611175
663,2602.3644233773844
664,2141.852073790804
665,1501.8129668816896
666,1568.8184379991392
667,1640.2448516876234
668,2267.7991246034712
669,1668.5964089306844
670,1204.2111071544625
671,381.20045742263056
672,2645.1453254987555
673,1150.4544520532904
674,316.67947259048964
675,1009.0333059460951
676,2372.2196932712254
677,2553.4706580697566
678,1483.0600338006848
679,645.8357748237288
680,1488.555445389917
681,1336.9984909717084
682,1590.1272841209964
683,907.8523139223065
684,1747.2813433402948
685,981.8300957582843
686,549.6514061727073
687,1690.8216893741162
688,1355.9660346196906
689,2318.747656547663
690,2654.060740661998
691,2696.8331178043923
692,1459.6817095431788
693,1345.5925068950075
694,2237.6439893117713
695,1133.015147039168
696,1955.0825595405581
697,2323.645600616762
698,1722.419113164193
699,2072.3632991406703
700,1838.9187347760899
701,1786.1798695744096
702,752.2229471686499
703,2071.339599541401
704,2067.2199049433216
705,2078.0474563948483
706,801.8010719130474
707,2141.2811474939085
708,2195.9113150072935
709,309.84848945112685
710,1683.4379382752793
711,2768.6675189723746
712,3030.611598849498
713,2072.7291022367135
714,951.4513729035003
715,1697.171805084433
716,2091.88320752556
717,2551.334708697618
718,2375.157499875515
719,1137.145023617843
720,2277.7685019396126
721,1734.957841418604
722,2222.5736293522377
723,2582.145408434785
724,1151.125979571016
725,2836.41491066842
726,1111.02979074673
727,1812.4165221055378
728,1907.9009078940703
729,1750.746698035374
730,1961.5696324938235
731,2859.7627110287135
732,3160.3331609520083
733,1384.994481861733
734,2162.678682649121
735,2321.7911704547764
736,1451.8845577221964
737,1799.0804799742218
738,1671.4457030620767
739,2661.3836901468358
740,1458.1342461214524
741,1001.8850434227476
742,620.5668058430692
743,1636.4746343553595
744,1881.6141465586088
745,2336.459213425534
746,2343.2781407417356
747,417.0679076974514
748,2618.0484023649715
749,1515.1250160526051
750,1776.5708893818837
751,822.057696367662
752,1631.855105858869
753,1663.13772375341
754,1264.9295006837115
755,702.588631292571
756,2181.453469429591
757,2078.447476189633
758,1487.8871833937637
759,1677.1839060778275
760,1133.70201320646
761,2346.3716465216303
762,973.4348902052118
763,315.0859249123664
764,1833.7562634070769
765,2223.9354944215734
766,825.0332488955978
767,2310.3087105235554
768,424.2113024083816
769,2044.6294999923714
770,2989.504453924516
771,1030.5931132360392
772,1693.8243841273938
773,1956.4344360299153
774,1997.840070066164
775,1013.9009394660541
776,3045.994941252013
777,755.575849238634
778,1043.3430910566983
779,2662.9036115574895
780,2368.4275867328797
781,1546.4648407017482
782,1758.9482892114318
783,1798.6589529248436
784,2306.113961077859
785,2105.8435168949577
786,1168.7532202407376
787,2350.6040077294506
788,1925.6537889282774
789,1203.2455556560506
790,1818.6672994757248
791,1368.8348692276932
792,2227.3560204247838
793,2064.61711711313
794,2611.7785771362137
795,1180.9856975105338
796,964.5620080465486
797,2119.339293562263
798,1692.63125651435
799,760.0925201721087
800,451.7327019911525
801,1954.5644381732388
802,1110.1623416007985
803,1962.9946546590772
804,2090.457336243523
805,1816.8776007034357
806,2188.680814684161
807,2316.767701648997
808,401.01167261491315
809,1392.831300281301
810,404.6744744985835
811,979.0417577605996
812,2053.0043583724287
813,2446.7899637662676
814,1443.3913548773603
815,956.9873521657696
816,1823.1616386538385
817,2544.916100492539
818,1748.6369706336661
819,2022.575550982266
820,1836.7827796896497
821,1924.988839002364
822,2203.986370305768
823,1619.554020905791
824,1267.7743432818895
825,2817.734977628086
826,2253.8279291465265
827,1498.3717172246302
828,343.1061903550757
829,1950.3465100160981
830,2213.9058491079845
831,1539.7496666164423
832,338.6513255076888
833,1800.5708815545952
834,2185.0328361756206
835,1562.5966851859407
836,2497.972140763294
837,409.2757178247132
838,2542.832373825553
839,471.71487419613885
840,879.3398391763648
841,1670.054560564569
842,1076.910172731143
843,1322.375628537358
844,2110.966447348554
845,481.4932741861177
846,2395.034603192627
847,1405.8276792811912
848,2340.691156751832
849,1083.187924897078
850,2387.131230512512
851,1293.4090218074055
852,2426.7044480448544
853,327.5053418960694
854,787.5619844792311
855,3449.397456283333
856,2386.7232244824436
857,1677.1690307238282
858,1354.3789468139348
859,2588.8842918612704
860,2014.3494094206549
861,1449.356842372197
862,2768.828212141671
863,2193.349795094644
864,1834.9061726299403
865,2618.3462301316586
866,413.5985391480491
867,1813.2134237715647
868,2518.088662049203
869,2447.0453122700656
870,2709.9117432152766
871,1601.3408247734003
872,1832.7011006026162
873,2282.856404923232
874,413.46378033613
875,2277.8596036447284
876,2281.9204972669027
877,342.0106007390721
878,421.82748834919096
879,2903.316949593228
880,1561.103953386628
881,1537.185214068589
882,1710.4416376610202
883,2563.2697901384586
884,880.4300194682945
885,2453.069006541936
886,1449.8759709292942
887,2077.232950924534
888,1007.8113807508807
889,1949.8664655227824
890,966.0110649460576
891,2189.8326012641587
892,1670.0998407277514
893,2710.030863534937
894,1790.9436515725542
895,2244.5453040780462
896,2364.860403459618
897,2267.1613757786886
898,1687.5027897144698
899,1810.347786370018
900,1565.387004117419
901,934.7637422857475
902,2078.3472156867538
903,628.2990746988879
904,526.0621420571454
905,2111.3223993419692
906,1872.0552844537478
907,941.6081747256844
908,2627.0071704363354
909,2531.2563180325274
910,1529.6723879009312
911,1652.044185038311
912,2634.85116697332
913,1243.8933661792046
914,1745.5967459311141
915,1746.245686620638
916,2255.47732562227
917,2867.9550657770483
918,2216.782177319779
919,1093.1610670179025
920,729.4959712181945
921,2220.32305281415
922,1960.7985591189172
923,2837.5838869417944
924,2363.9828037030843
925,1748.6118804980854
926,346.9073222330371
927,2649.118905206848
928,2366.7982475865365
929,763.8648322930435
930,1104.191312967832
931,2008.051933359463
932,1220.879658014379
933,962.4100335957486
934,2990.709162514701
935,2549.7481494622125
936,389.5774595784619
937,1152.9943447393487
938,2394.576472748261
939,1244.1409437360248
940,1277.1035810193232
941,2719.64334280306
942,363.3070735972693
943,2729.319319723017
944,1526.4332290794725
945,1861.4155149166543
946,466.29214925356234
947,1570.0506344277462
948,2429.5463719859017
949,2016.6742756705205
950,380.09259047842517
951,2276.392852901711
952,1917.2423192192455
953,1570.9042521630504
954,2520.7581375373093
955,1817.062267270873
956,1448.3914071937256
957,2826.8540685822463
958,1904.1078982381475
959,1284.9745938282122
960,2278.4604215039944
961,2300.9317033120474
962,811.1155706248377
963,1038.5249394503564
964,1941.251441374779
965,692.9228560545481
966,1304.6179033310907
967,1124.6788206702645
968,2172.0986190945464
969,2347.599617760005
970,1487.4256169819055
971,2827.560977518183
972,1357.778137242164
973,975.7806315006145
974,1645.478078170245
975,863.0654784201113
976,1715.4180327122724
977,2126.2974091266487
978,628.9719397939126
979,1164.9256144622586
980,1247.0052253191825
981,1498.2887982554223
982,957.564123089727
983,2202.690372010844
984,1713.165753149503
985,1396.2788566549384
986,1407.7386701861283
987,1919.3573685064414
988,2329.032589832453
989,1577.4385673775964
990,689.9553373696658
991,1093.6883610931966
992,1461.8952806184818
993,1530.39818148981
994,1998.7048383158424
995,1513.7658276049176
996,828.406909779701
997,1293.654746297252
998,2231.567262252448
999,1906.4421244045682
1000,1444.958103579837
1001,642.9720672004743
1002,2219.606746383897
1003,1707.4402286953464
1004,297.1655950561574
1005,1633.2357319219195
1006,2563.727870823235
1007,2045.2640070729383
1008,377.89431156074164
1009,1901.2389143577695
1010,2037.6782764699954
1011,804.341977054385
1012,1966.1851195804234
1013,1996.55130815211
1014,462.2641576886839
1015,1606.9001571755757
1016,1722.8858551397946
1017,3061.2281307937583
1018,2004.7904526015877
1019,1792.9909548555422
1020,1687.3893117046148
1021,2009.0324075822432
1022,1001.9832462106768
1023,1205.1715390649574
1024,1762.6767172175423
1025,1648.8900966339552
1026,2357.805031240468
1027,988.1521928568652
1028,2343.5714429302275
1029,2655.063375199916
1030,268.0617204326208
1031,563.4769484409902
1032,2921.483399443733
1033,2073.35384475152
1034,1134.7587932700967
1035,1993.704076503624
1036,2348.8152341012346
1037,2675.334980009015
1038,2479.891874754245
1039,553.985367790737
1040,515.2347306059431
1041,1676.19014558487
1042,1694.9625464152625
1043,2805.27547785052
1044,1091.2347646499193
1045,1842.829356912867
1046,1798.568065249131
1047,2595.3683866691476
1048,1490.2677836451012
1049,2371.8448367261976
1050,1884.6312453584294
1051,1275.1205644110353
1052,2374.0222747844687
1053,691.10922425874
1054,1783.8017278462216
1055,1832.9000600450022
1056,886.6636874694899
1057,1264.7402591530638
1058,1626.89939716625
1059,1716.751891386583
1060,2669.0896916812026
1061,452.0299507106445
1062,1730.58517362745
1063,1154.5317693341715
1064,1644.18982709569
1065,2026.7328877218192
1066,1959.6857363935792
1067,350.55732037991953
1068,2268.30701017446
1069,2038.1084325504476
1070,2086.2309943016667
1071,1514.3779153499408
1072,1909.7927485387654
1073,2594.054909285032
1074,3305.894033395299
1075,1376.386797513092
1076,455.45088765923197
1077,2344.232971987292
1078,1132.0913541117695
1079,2026.6407613971246
1080,1664.8381642534996
1081,2475.2516345933323
1082,2033.8201595160788
1083,946.445656640408
1084,1422.714417759825
1085,1784.7115282340135
1086,483.001399395277
1087,398.81574698095847
1088,3257.8041558126383
1089,2115.3486937915577
1090,2634.337376435845
1091,468.88876366765885
1092,2799.9154072089905
1093,2385.945386948924
1094,2144.8090054124045
1095,2865.2837164599073
1096,2402.938178889989
1097,2267.7413792871175
1098,579.7961132949137
1099,1751.4729067059645
1100,2228.8803179562356
1101,1205.3470308266526
1102,404.8120013769194
1103,3036.7447857730867
1104,1710.3210959939784
1105,3125.870560283613
1106,2513.707147943119
1107,1168.524338097669
1108,1496.9270368490013
1109,1431.847773083527
1110,431.6363184960061
1111,2463.864997447228
1112,1669.5689573437685
1113,2827.6148836319703
1114,776.998312720992
1115,938.0993699487698
1116,1489.804618190906
1117,2007.4409922035934
1118,2149.245736943289
1119,2352.612477219618
1120,1282.3278312092739
1121,1505.3372838590521
1122,972.8450588215728
1123,2129.8919130911345
1124,1338.317681008968
1125,1108.0995394158292
1126,2469.954689297651
1127,765.5107610178287
1128,357.5921401591607
1129,1709.5203598362816
1130,2799.5255254943004
1131,2792.394864469558
1132,1365.680820312256
1133,335.79937280052116
1134,2092.852108717328
1135,2227.43793599831
1136,2236.078104763966
1137,2488.2302170526414
1138,1546.193273297286
1139,1348.980740397712
1140,1198.67272175751
1141,814.4273184126055
1142,796.4455085833755
1143,1402.8306588310982
1144,323.251166551328
1145,1643.8597388718515
1146,2030.4202406241384
1147,851.4252659419506
1148,927.1734123974736
1149,1893.3975312742891
1150,692.3509766552583
1151,1080.6245490627346
1152,1670.4206454735672
1153,784.8485940368091
1154,1371.8460039163792
1155,3662.3724122351605
1156,1239.082533766597
1157,2020.4197419893098
1158,1720.9397030416703
1159,2132.0689306026884
1160,2729.657921465713
1161,2571.7163478985826
1162,2321.184905105611
1163,526.4411336185187
1164,416.9476648158351
1165,1465.3340189249632
1166,2147.471851584513
1167,2223.1967629796786
1168,463.7469241593684
1169,1229.977816560564
1170,1933.5353896739434
1171,1474.6617365439474
1172,2563.833052183739
1173,1930.9963719650127
1174,1721.7546660969235
1175,2108.455555236535
1176,1942.9796010623681
1177,1572.4983985120896
1178,768.8395127698395
1179,1747.5439480409384
1180,2557.854288749051
1181,1930.590029340604
1182,2198.740810885231
1183,2563.6792130855897
1184,961.8141925351181
1185,1580.9403337585156
1186,356.2552522356545
1187,1411.289503566612
1188,2373.788667640775
1189,2228.0978797334624
1190,371.6128341772897
1191,710.9258302194482
1192,1145.3894722413743
1193,359.5452995008541
1194,2174.020588773133
1195,2262.737442388284
1196,1822.8458891705657
1197,2276.687944654754
1198,2138.8816258230104
1199,1798.341846230733
1200,405.0573978412629
1201,2106.83283694971
1202,2027.9754772846418
1203,2207.3400582255967
1204,2270.779358333918
1205,1827.2165580603535
1206,1375.7284294143496
1207,1286.8655598204593
1208,1877.678883023292
1209,2472.604945920156
1210,459.57094527962863
1211,1632.0508437623967
1212,2922.39158713008
1213,2141.791324864709
1214,1898.9774796959337
1215,1972.8511623194727
1216,1119.791678296311
1217,1361.4147275578848
1218,2010.871322840628
1219,1823.690512555188
1220,1876.4491681698717
1221,1425.2359077113965
1222,313.7097892491713
1223,2414.5997789095222
1224,1988.349381462711
1225,1413.5912867947575
1226,1736.520021539712
1227,1147.9673580364167
1228,2877.1092352549194
1229,2193.001215323142
1230,1584.684364162081
1231,1094.5865267976474
1232,945.5940387456193
1233,3118.973177721637
1234,1911.2161030135103
1235,2048.0119572368503
1236,1234.249532020108
1237,2057.3236700519715
1238,479.55164600703614
1239,2753.362219080685
1240,2690.416162365703
1241,1156.6380167376685
1242,2015.0556105950163
1243,1532.503439349779
1244,1956.2312688542095
1245,626.4121605994418
1246,1209.9906497867255
1247,3288.6663860603276
1248,2168.240304018987
1249,2083.277439422362
1250,1770.6422206166726
1251,1032.6293551746207
1252,1205.9834996978575
1253,2264.662084181727
1254,2623.655259227221
1255,2160.9568729954894
1256,1855.2650948398948
1257,2494.9232472420413
1258,2412.09697613291
1259,395.2831631408617
1260,2078.2887466349566
1261,1574.1530531369233
1262,1760.3745400505893
1263,3035.228511514503
1264,2188.2776732869143
1265,2327.7279974221337
1266,974.9982436065814
1267,1546.208742528609
1268,1686.922928381045
1269,2388.9755863041582
1270,1896.0053268600159
1271,434.65115981115054
1272,970.6792513252606
1273,1770.988273178908
1274,3082.589989162277
1275,2160.8493835052827
1276,2093.2473985542474
1277,2548.7561855690487
1278,2385.388641178938
1279,1948.5066710588956
1280,2328.199132474616
1281,2516.113581790344
1282,687.2260120850322
1283,2429.318499295366
1284,1909.669648888609
1285,3309.1446190955858
1286,311.67180588343285
1287,1098.8417904397784
1288,1973.8536978691272
1289,3076.1085675883055
1290,2171.5994148782415
1291,1357.2527005045813
1292,1740.3534104514563
1293,2519.133415027602
1294,2363.4930646822686
1295,2019.4520495363888
1296,1965.9833248174498
1297,2345.4522914324784
1298,883.2685591741658
1299,2361.8937467903215
1300,573.4943907550871
1301,824.0346625903657
